store_id,product_id,category,avg_daily_units,avg_on_hand,avg_lead_time,avg_price,forecast_30_day_units,reorder_point,inventory_action
STORE-03,PROD-1729,Household,12.0,240.0,14.0,81.52,360,259,Reorder
STORE-03,PROD-1730,Grocery,6.666666666666667,108.33333333333333,6.555555555555555,105.61,216,76,Monitor
STORE-03,PROD-1731,Grocery,13.0,217.5,6.5,23.41,387,128,Monitor
STORE-03,PROD-1732,Grocery,9.6,108.8,7.2,87.77,271,111,Reorder
STORE-03,PROD-1733,Seasonal,4.4,39.6,5.8,52.779999999999994,128,50,Reorder
STORE-03,PROD-1734,Seasonal,5.8,94.6,7.4,96.98,207,78,Monitor
STORE-03,PROD-1735,Grocery,16.25,266.75,7.5,99.8,508,178,Monitor
STORE-03,PROD-1736,Health,15.25,160.25,9.75,97.8,530,219,Reorder
STORE-03,PROD-1737,Apparel,3.0,45.0,5.0,133.34,95,33,Monitor
STORE-03,PROD-1738,Seasonal,20.0,236.0,14.0,57.7,637,395,Reorder
STORE-03,PROD-1739,Seasonal,3.2,29.2,6.8,79.51,93,47,Reorder
STORE-03,PROD-1740,Seasonal,11.6,151.0,5.0,39.58,332,90,Monitor
STORE-03,PROD-1741,Health,8.0,61.0,5.0,97.88,253,67,Reorder
STORE-03,PROD-1742,Grocery,8.333333333333334,82.66666666666667,9.0,53.34,261,124,Reorder
STORE-03,PROD-1743,Seasonal,6.0,42.0,5.0,42.82,178,54,Reorder
STORE-03,PROD-1744,Health,7.0,107.0,3.0,33.18,210,36,Monitor
STORE-03,PROD-1745,Grocery,5.25,70.25,7.75,26.61,158,76,Reorder
STORE-03,PROD-1746,Seasonal,1.6666666666666667,35.666666666666664,8.0,99.66000000000001,53,37,Reorder
STORE-03,PROD-1747,Apparel,7.333333333333333,87.33333333333333,4.333333333333333,88.36,218,54,Monitor
STORE-03,PROD-1748,Grocery,13.0,229.5,6.75,124.92,338,133,Monitor
STORE-03,PROD-1749,Seasonal,1.75,27.5,5.5,146.24,57,26,Monitor
STORE-03,PROD-1750,Electronics,3.0,63.5,12.0,222.84,87,79,Reorder
STORE-03,PROD-1751,Health,21.25,304.0,6.5,66.09,662,193,Monitor
STORE-03,PROD-1752,Health,16.333333333333332,247.0,5.0,18.49,526,119,Monitor
STORE-03,PROD-1753,Grocery,5.4,59.8,9.2,17.11,158,92,Reorder
STORE-03,PROD-1754,Household,3.75,55.75,9.0,95.59,116,69,Reorder
STORE-03,PROD-1755,Household,10.0,137.0,7.0,111.59,319,112,Monitor
STORE-03,PROD-1756,Household,10.5,114.0,9.5,116.76,346,158,Reorder
STORE-03,PROD-1757,Apparel,2.4,27.4,10.0,126.28,64,57,Reorder
STORE-03,PROD-1758,Seasonal,3.25,36.5,3.5,58.96,99,24,Monitor
STORE-03,PROD-1759,Household,4.8,110.6,8.0,17.88,135,73,Monitor
STORE-03,PROD-1760,Grocery,8.5,132.25,3.5,16.13,264,49,Monitor
STORE-03,PROD-1761,Household,10.857142857142858,146.0,7.0,97.95,366,119,Monitor
STORE-03,PROD-1762,Grocery,6.333333333333333,74.66666666666667,6.333333333333333,126.87,217,71,Monitor
STORE-03,PROD-1763,Health,5.666666666666667,69.66666666666667,3.6666666666666665,35.33,161,38,Monitor
STORE-03,PROD-1764,Electronics,9.0,103.0,3.0,297.84,259,44,Monitor
STORE-03,PROD-1765,Health,9.0,137.8,9.6,116.51000000000002,251,141,Reorder
STORE-03,PROD-1766,Household,5.2,70.4,6.6,105.79,147,64,Monitor
STORE-03,PROD-1767,Household,6.0,92.0,10.0,114.43,186,108,Reorder
STORE-03,PROD-1768,Seasonal,16.5,186.5,8.5,111.11,521,204,Reorder
STORE-03,PROD-1769,Electronics,1.75,37.25,6.5,529.94,56,31,Monitor
STORE-03,PROD-1770,Household,5.833333333333333,54.666666666666664,5.5,40.49,179,58,Reorder
STORE-03,PROD-1771,Apparel,3.0,33.0,5.0,67.13,93,33,Monitor
STORE-03,PROD-1772,Electronics,7.0,87.6,5.8,384.19,201,70,Monitor
STORE-03,PROD-1773,Electronics,9.333333333333334,121.66666666666667,8.666666666666666,839.93,280,131,Reorder
STORE-03,PROD-1775,Grocery,13.5,203.5,7.25,77.69,423,148,Monitor
STORE-03,PROD-1776,Household,5.0,75.66666666666667,9.666666666666666,63.79999999999999,149,91,Reorder
STORE-03,PROD-1777,Grocery,8.0,112.25,4.5,16.92,239,60,Monitor
STORE-03,PROD-1778,Electronics,2.4,41.0,5.0,321.32,76,29,Monitor
STORE-03,PROD-1779,Health,18.8,291.4,5.0,62.489999999999995,565,134,Monitor
STORE-03,PROD-1780,Electronics,11.0,212.25,5.5,430.36,367,95,Monitor
STORE-03,PROD-1781,Apparel,4.0,32.0,5.0,119.39,111,40,Reorder
STORE-03,PROD-1782,Household,23.75,309.0,10.0,33.02,778,327,Reorder
STORE-03,PROD-1784,Grocery,16.0,260.0,4.0,95.3,531,94,Monitor
STORE-03,PROD-1785,Grocery,15.6,187.4,7.4,104.71,515,170,Monitor
STORE-03,PROD-1786,Grocery,29.0,469.25,11.75,129.48,864,457,Monitor
STORE-03,PROD-1787,Electronics,3.857142857142857,42.142857142857146,8.285714285714286,489.12,117,65,Reorder
STORE-03,PROD-1788,Grocery,15.714285714285714,183.0,7.857142857142857,36.0,505,181,Monitor
STORE-03,PROD-1789,Apparel,3.5,28.0,8.5,95.42,114,62,Reorder
STORE-03,PROD-1790,Household,15.5,283.5,7.0,119.68,471,160,Monitor
STORE-03,PROD-1791,Household,5.5,56.0,3.0,80.37,188,30,Monitor
STORE-03,PROD-1792,Apparel,3.0,35.666666666666664,4.333333333333333,43.48,98,29,Monitor
STORE-03,PROD-1793,Grocery,6.5,74.5,10.5,76.88,195,120,Reorder
STORE-03,PROD-1794,Household,17.0,83.0,3.0,9.06,529,74,Monitor
STORE-03,PROD-1795,Grocery,4.5,86.5,7.0,71.92,130,61,Monitor
STORE-03,PROD-1796,Health,17.25,296.5,7.75,91.29,514,193,Monitor
STORE-03,PROD-1797,Health,16.333333333333332,223.66666666666666,4.333333333333333,82.35,502,103,Monitor
STORE-03,PROD-1798,Seasonal,1.0,34.0,3.0,41.32,30,11,Monitor
STORE-03,PROD-1799,Health,3.0,53.666666666666664,6.333333333333333,22.12,98,42,Monitor
STORE-04,PROD-1000,Grocery,18.75,230.0,3.0,10.52,604,80,Monitor
STORE-04,PROD-1001,Grocery,13.0,143.4,5.0,20.84,431,99,Monitor
STORE-04,PROD-1002,Apparel,17.0,277.0,5.0,79.1,543,123,Monitor
STORE-04,PROD-1003,Grocery,17.875,279.5,5.75,95.92,569,148,Monitor
STORE-04,PROD-1004,Grocery,27.5,374.0,4.0,89.03,883,148,Monitor
STORE-04,PROD-1005,Household,16.0,230.0,10.5,28.03,552,246,Reorder
STORE-04,PROD-1006,Household,12.5,110.5,10.0,23.28,370,191,Reorder
STORE-04,PROD-1007,Seasonal,4.5,89.5,6.5,93.24,153,57,Monitor
STORE-04,PROD-1008,Household,3.0,57.5,5.0,28.1,102,33,Monitor
STORE-04,PROD-1009,Household,7.333333333333333,112.33333333333333,4.333333333333333,77.54,229,54,Monitor
STORE-04,PROD-1010,Grocery,20.0,291.0,10.0,132.26,678,282,Monitor
STORE-04,PROD-1011,Household,22.0,376.0,7.0,54.45,691,214,Monitor
STORE-04,PROD-1012,Apparel,3.2222222222222223,44.22222222222222,7.222222222222222,46.53,94,50,Reorder
STORE-04,PROD-1013,Electronics,6.0,78.33333333333333,9.666666666666666,445.77,161,104,Reorder
STORE-04,PROD-1014,Household,13.0,201.0,7.0,70.98,442,138,Monitor
STORE-04,PROD-1015,Grocery,3.75,55.75,6.75,63.92,127,52,Monitor
STORE-04,PROD-1016,Apparel,7.25,111.5,5.0,23.89,207,62,Monitor
STORE-04,PROD-1017,Grocery,7.0,83.4,3.8,83.9,231,46,Monitor
STORE-04,PROD-1018,Grocery,23.333333333333332,330.6666666666667,5.0,66.12,668,161,Monitor
STORE-04,PROD-1019,Electronics,5.333333333333333,69.16666666666667,5.666666666666667,763.81,159,56,Monitor
STORE-04,PROD-1020,Grocery,3.75,32.0,9.5,141.96,114,73,Reorder
STORE-04,PROD-1021,Household,11.25,165.5,4.5,68.39,337,79,Monitor
STORE-04,PROD-1022,Health,17.0,197.75,8.5,131.08,541,209,Reorder
STORE-04,PROD-1023,Grocery,16.333333333333332,195.33333333333334,8.666666666666666,69.36,484,207,Reorder
STORE-04,PROD-1024,Seasonal,0.0,0.0,10.5,63.62,0,19,Reorder
STORE-04,PROD-1026,Grocery,4.5,21.0,4.0,33.63,136,35,Reorder
STORE-04,PROD-1028,Grocery,17.333333333333332,152.66666666666666,5.0,30.13,566,125,Monitor
STORE-04,PROD-1029,Grocery,13.0,232.33333333333334,8.333333333333334,57.69,407,164,Monitor
STORE-04,PROD-1030,Health,4.0,60.0,5.0,91.03,126,40,Monitor
STORE-04,PROD-1031,Electronics,3.5,97.0,8.5,225.42,116,62,Monitor
STORE-04,PROD-1032,Grocery,6.5,108.0,8.5,122.8,188,97,Monitor
STORE-04,PROD-1033,Health,13.666666666666666,196.33333333333334,5.333333333333333,12.43,415,110,Monitor
STORE-04,PROD-1034,Grocery,8.5,84.5,7.5,39.49,269,105,Reorder
STORE-04,PROD-1035,Apparel,18.666666666666668,256.3333333333333,8.0,41.46,599,213,Monitor
STORE-04,PROD-1036,Household,22.0,260.4,6.8,129.1,689,208,Monitor
STORE-04,PROD-1037,Household,21.0,331.0,3.0,85.12,664,88,Monitor
STORE-04,PROD-1038,Grocery,19.5,314.5,5.0,108.87,573,138,Monitor
STORE-04,PROD-1039,Apparel,2.5,37.0,4.5,103.99,81,26,Monitor
STORE-04,PROD-1040,Grocery,13.333333333333334,169.0,6.666666666666667,127.43,371,134,Monitor
STORE-04,PROD-1041,Grocery,30.0,430.3333333333333,4.333333333333333,51.74,875,173,Monitor
STORE-04,PROD-1042,Grocery,19.0,307.0,7.333333333333333,78.12,582,198,Monitor
STORE-04,PROD-1043,Health,17.0,224.0,9.666666666666666,62.02,470,238,Reorder
STORE-04,PROD-1044,Grocery,8.333333333333334,133.66666666666666,8.333333333333334,150.41,259,115,Monitor
STORE-04,PROD-1045,Grocery,13.5,164.5,8.5,110.17,438,173,Reorder
STORE-04,PROD-1046,Seasonal,3.0,28.0,6.333333333333333,75.64,95,42,Reorder
STORE-04,PROD-1047,Grocery,33.333333333333336,410.6666666666667,5.666666666666667,6.22,976,249,Monitor
STORE-04,PROD-1048,Grocery,15.666666666666666,221.33333333333334,9.666666666666666,107.46,475,222,Reorder
STORE-04,PROD-1049,Household,10.25,128.25,8.0,149.86,321,130,Reorder
STORE-04,PROD-1050,Health,4.666666666666667,65.66666666666667,4.333333333333333,112.26,162,39,Monitor
STORE-04,PROD-1051,Grocery,5.5,44.0,8.5,55.31,161,86,Reorder
STORE-04,PROD-1052,Grocery,38.5,640.0,4.5,13.9,1245,224,Monitor
STORE-04,PROD-1053,Household,10.333333333333334,169.33333333333334,6.333333333333333,46.68,297,104,Monitor
STORE-04,PROD-1054,Apparel,1.0,13.5,10.5,23.05,30,37,Reorder
STORE-04,PROD-1055,Health,15.333333333333334,227.0,8.0,149.81,517,181,Monitor
STORE-04,PROD-1056,Electronics,9.5,143.5,3.0,487.54,288,46,Monitor
STORE-04,PROD-1057,Apparel,5.333333333333333,113.66666666666667,6.666666666666667,47.34,166,66,Monitor
STORE-04,PROD-1058,Electronics,3.5,17.0,6.0,494.36,109,44,Reorder
STORE-04,PROD-1059,Health,7.0,124.5,6.5,16.02,198,79,Monitor
STORE-04,PROD-1060,Electronics,9.5,184.5,4.0,141.23,282,61,Monitor
STORE-04,PROD-1061,Grocery,31.0,413.4,8.6,135.35,959,354,Monitor
STORE-04,PROD-1062,Seasonal,2.3333333333333335,35.0,5.0,112.58999999999999,72,28,Monitor
STORE-04,PROD-1063,Grocery,19.0,176.0,6.0,41.86,644,162,Monitor
STORE-04,PROD-1064,Household,4.25,53.75,6.75,145.65,146,57,Reorder
STORE-04,PROD-1065,Grocery,5.0,73.0,5.0,62.38,149,47,Monitor
STORE-04,PROD-1066,Grocery,8.714285714285714,128.57142857142858,9.857142857142858,118.83,298,141,Reorder
STORE-04,PROD-1067,Household,5.0,61.833333333333336,8.666666666666666,78.93,157,82,Reorder
STORE-04,PROD-1068,Health,2.8,29.6,7.0,113.4,88,44,Reorder
STORE-04,PROD-1069,Apparel,7.0,90.0,7.0,115.03,230,85,Monitor
STORE-04,PROD-1070,Grocery,10.5,159.0,4.0,18.02,310,66,Monitor
STORE-04,PROD-1071,Grocery,4.666666666666667,67.66666666666667,7.666666666666667,16.11,125,69,Reorder
STORE-04,PROD-1072,Apparel,17.666666666666668,235.33333333333334,5.0,157.95,553,127,Monitor
STORE-04,PROD-1073,Grocery,9.0,99.0,3.0,129.04,269,44,Monitor
STORE-04,PROD-1074,Seasonal,3.25,45.75,9.5,82.41,101,66,Reorder
STORE-04,PROD-1075,Household,5.8,107.0,6.4,113.52000000000001,169,67,Monitor
STORE-04,PROD-1076,Seasonal,7.5,95.5,7.25,83.26,227,92,Monitor
STORE-04,PROD-1077,Health,16.333333333333332,229.5,8.5,27.91,523,203,Monitor
STORE-04,PROD-1078,Electronics,9.5,117.16666666666667,8.166666666666666,339.81,286,125,Reorder
STORE-04,PROD-1079,Apparel,3.6666666666666665,59.833333333333336,6.166666666666667,46.54999999999999,112,47,Monitor
STORE-04,PROD-1080,Household,7.5,119.0,8.5,122.88,235,108,Monitor
STORE-04,PROD-1081,Household,21.2,285.4,6.4,51.34000000000001,670,190,Monitor
STORE-04,PROD-1082,Household,4.8,74.8,9.0,109.89000000000001,152,82,Reorder
STORE-04,PROD-1083,Electronics,2.0,37.0,5.0,719.24,67,26,Monitor
STORE-04,PROD-1084,Health,13.75,196.25,7.0,28.3,366,145,Monitor
STORE-04,PROD-1085,Grocery,18.0,158.0,6.5,119.47,579,168,Reorder
STORE-04,PROD-1086,Apparel,3.8,45.0,7.6,5.19,112,59,Reorder
STORE-04,PROD-1087,Electronics,3.6666666666666665,61.0,5.0,631.92,116,38,Monitor
STORE-04,PROD-1088,Seasonal,1.25,30.25,5.0,65.4,39,20,Monitor
STORE-04,PROD-1089,Grocery,16.75,263.0,10.25,43.47,518,249,Monitor
STORE-04,PROD-1090,Grocery,27.666666666666668,191.0,6.666666666666667,100.45,931,249,Reorder
STORE-04,PROD-1091,Household,30.0,475.0,6.5,20.1,917,260,Monitor
STORE-04,PROD-1092,Apparel,12.0,335.0,3.0,32.35,341,55,Monitor
STORE-04,PROD-1093,Seasonal,5.333333333333333,59.666666666666664,5.0,107.58,173,49,Monitor
STORE-04,PROD-1094,Seasonal,1.5,11.5,3.0,149.89,49,13,Reorder
STORE-04,PROD-1095,Apparel,6.0,68.5,6.0,22.9,179,65,Monitor
STORE-04,PROD-1096,Household,12.0,180.33333333333334,10.0,145.26,381,185,Reorder
STORE-04,PROD-1098,Grocery,30.0,208.0,7.0,100.84,908,280,Reorder
STORE-04,PROD-1099,Health,7.0,69.5,6.5,14.1,203,79,Reorder
STORE-04,PROD-1100,Grocery,16.333333333333332,231.33333333333334,3.6666666666666665,11.910000000000002,504,87,Monitor
STORE-04,PROD-1101,Household,12.0,168.5,6.0,116.12,340,111,Monitor
STORE-04,PROD-1102,Apparel,5.0,16.333333333333332,4.333333333333333,28.74,169,41,Reorder
STORE-04,PROD-1103,Household,7.0,90.0,9.5,107.61,224,115,Reorder
STORE-04,PROD-1104,Grocery,6.5,124.25,7.25,97.29,201,83,Monitor
STORE-04,PROD-1105,Health,9.166666666666666,148.83333333333334,6.833333333333333,72.9,278,102,Monitor
STORE-04,PROD-1106,Apparel,6.571428571428571,85.28571428571429,7.428571428571429,32.39,210,86,Reorder
STORE-04,PROD-1108,Apparel,8.0,182.0,10.0,125.89,265,134,Monitor
STORE-04,PROD-1109,Seasonal,12.666666666666666,166.83333333333334,8.0,24.820000000000004,344,155,Monitor
STORE-04,PROD-1110,Electronics,1.3333333333333333,27.333333333333332,7.666666666666667,67.36,46,31,Reorder
STORE-04,PROD-1111,Grocery,40.0,592.5,6.0,129.07,1223,309,Monitor
STORE-04,PROD-1112,Seasonal,3.0,39.5,4.0,118.96,82,26,Monitor
STORE-04,PROD-1113,Grocery,15.5,242.0,7.0,149.95,487,160,Monitor
STORE-04,PROD-1115,Health,17.0,206.66666666666666,4.333333333333333,72.19,504,107,Monitor
STORE-04,PROD-1116,Electronics,5.25,53.75,6.25,197.71,150,61,Reorder
STORE-04,PROD-1117,Seasonal,9.333333333333334,174.0,8.333333333333334,111.66000000000001,297,126,Monitor
STORE-04,PROD-1118,Grocery,7.333333333333333,52.666666666666664,6.0,121.05,243,75,Reorder
STORE-04,PROD-1119,Household,6.0,117.5,4.0,28.07,183,43,Monitor
STORE-04,PROD-1120,Grocery,29.5,404.0,9.5,106.47,980,375,Monitor
STORE-04,PROD-1121,Grocery,13.0,215.33333333333334,7.333333333333333,97.21999999999998,387,145,Monitor
STORE-04,PROD-1122,Health,4.0,52.0,5.0,53.05,124,40,Monitor
STORE-04,PROD-1123,Grocery,12.0,99.0,7.0,10.17,337,129,Reorder
STORE-04,PROD-1124,Apparel,3.0,36.0,7.5,22.47,90,50,Reorder
STORE-04,PROD-1125,Household,4.25,44.375,7.0,55.93,134,59,Reorder
STORE-04,PROD-1126,Electronics,9.0,126.6,5.0,188.9,261,73,Monitor
STORE-04,PROD-1127,Health,3.6666666666666665,46.666666666666664,10.0,96.34999999999998,98,76,Reorder
STORE-04,PROD-1128,Grocery,16.0,223.75,6.75,62.87,540,158,Monitor
STORE-04,PROD-1129,Electronics,3.75,58.75,6.25,381.97,120,48,Monitor
STORE-04,PROD-1130,Grocery,6.666666666666667,145.0,10.333333333333334,9.69,196,120,Monitor
STORE-04,PROD-1131,Apparel,2.0,21.5,6.0,143.71,61,31,Reorder
STORE-04,PROD-1132,Apparel,4.333333333333333,60.0,6.0,28.5,130,51,Monitor
STORE-04,PROD-1133,Health,21.0,382.0,7.5,147.32,717,221,Monitor
STORE-04,PROD-1134,Health,4.0,65.5,6.75,45.32,127,54,Monitor
STORE-04,PROD-1135,Health,5.333333333333333,86.0,8.666666666666666,18.73,146,85,Monitor
STORE-04,PROD-1136,Electronics,2.0,31.0,10.0,399.55,61,51,Reorder
STORE-04,PROD-1137,Household,7.0,80.0,3.0,18.89,196,36,Monitor
STORE-04,PROD-1138,Household,4.2,60.2,7.4,117.30999999999999,132,61,Reorder
STORE-04,PROD-1139,Apparel,3.0,47.0,6.4,130.46,89,42,Monitor
STORE-04,PROD-1140,Household,15.333333333333334,177.33333333333334,6.666666666666667,29.97,460,151,Monitor
STORE-04,PROD-1141,Apparel,14.0,143.25,8.25,69.53,431,173,Reorder
STORE-04,PROD-1142,Household,22.0,249.0,8.5,117.45,762,260,Reorder
STORE-04,PROD-1143,Grocery,9.0,101.6,5.0,15.61,267,73,Monitor
STORE-04,PROD-1145,Seasonal,3.5,35.5,8.5,118.52,103,62,Reorder
STORE-04,PROD-1146,Apparel,5.0,56.25,5.5,75.84,142,52,Monitor
STORE-04,PROD-1147,Grocery,15.0,199.75,6.0,30.68,471,133,Monitor
STORE-04,PROD-1148,Grocery,12.0,165.0,6.0,27.93,370,111,Monitor
STORE-04,PROD-1150,Household,9.571428571428571,112.57142857142857,8.571428571428571,19.31,276,132,Reorder
STORE-04,PROD-1151,Seasonal,5.0,56.25,9.5,56.94,160,89,Reorder
STORE-04,PROD-1152,Household,7.0,113.5,10.5,96.63,233,127,Reorder
STORE-04,PROD-1153,Grocery,29.666666666666668,165.33333333333334,8.666666666666666,78.84,980,343,Reorder
STORE-04,PROD-1154,Grocery,13.666666666666666,216.66666666666666,8.0,46.20000000000001,457,164,Monitor
STORE-04,PROD-1155,Electronics,2.0,43.0,7.0,388.63,59,36,Monitor
STORE-04,PROD-1156,Seasonal,11.0,258.0,14.0,86.92,374,241,Monitor
STORE-04,PROD-1157,Electronics,3.0,58.0,5.0,752.06,87,33,Monitor
STORE-04,PROD-1158,Grocery,10.25,163.0,5.5,130.03,336,90,Monitor
STORE-04,PROD-1159,Grocery,9.857142857142858,137.14285714285714,7.0,144.11,289,111,Monitor
STORE-04,PROD-1160,Apparel,17.0,277.0,5.0,55.99,486,123,Monitor
STORE-04,PROD-1161,Seasonal,15.5,198.0,4.333333333333333,14.050000000000002,479,99,Monitor
STORE-04,PROD-1162,Grocery,8.8,108.0,5.6,12.11,270,81,Monitor
STORE-04,PROD-1163,Apparel,2.5,33.5,4.0,38.3,78,23,Monitor
STORE-04,PROD-1164,Grocery,4.833333333333333,65.83333333333333,8.0,50.29,148,73,Reorder
STORE-04,PROD-1165,Grocery,28.0,403.75,7.75,41.54,860,292,Monitor
STORE-04,PROD-1166,Electronics,2.6666666666666665,45.666666666666664,8.333333333333334,245.17999999999998,83,51,Reorder
STORE-04,PROD-1167,Grocery,8.0,112.0,10.0,112.52,265,134,Reorder
STORE-04,PROD-1168,Grocery,8.25,52.75,5.75,145.18,246,79,Reorder
STORE-04,PROD-1169,Electronics,11.0,104.5,4.0,374.98,309,69,Monitor
STORE-04,PROD-1170,Electronics,3.0,53.5,4.0,442.21,97,26,Monitor
STORE-04,PROD-1171,Health,9.0,60.5,4.0,81.89,282,59,Monitor
STORE-04,PROD-1172,Grocery,16.0,200.0,4.0,49.62,433,94,Monitor
STORE-04,PROD-1173,Grocery,14.4,209.0,9.4,52.55,453,202,Monitor
STORE-04,PROD-1174,Health,3.3333333333333335,27.666666666666668,5.666666666666667,65.78,92,40,Reorder
STORE-04,PROD-1175,Grocery,4.333333333333333,57.0,10.333333333333334,11.14,142,88,Reorder
STORE-04,PROD-1176,Grocery,16.0,248.0,5.0,51.08,536,117,Monitor
STORE-04,PROD-1177,Household,10.5,181.5,7.25,29.24,336,120,Monitor
STORE-04,PROD-1178,Grocery,8.75,118.25,4.5,37.89,248,65,Monitor
STORE-04,PROD-1179,Household,6.222222222222222,76.44444444444444,8.222222222222221,107.1,180,91,Reorder
STORE-04,PROD-1180,Grocery,15.0,153.66666666666666,6.666666666666667,42.32,410,148,Monitor
STORE-04,PROD-1183,Electronics,4.0,76.5,9.5,117.85,112,76,Monitor
STORE-04,PROD-1184,Grocery,13.0,104.0,14.0,143.22,403,276,Reorder
STORE-04,PROD-1185,Household,5.0,61.0,7.0,101.55,159,66,Reorder
STORE-04,PROD-1186,Grocery,8.5,92.0,6.5,31.55,265,91,Monitor
STORE-04,PROD-1187,Health,3.6,50.2,5.6,92.21,118,42,Monitor
STORE-04,PROD-1188,Seasonal,8.8,79.2,4.8,90.52,289,69,Monitor
STORE-04,PROD-1189,Household,3.75,40.5,6.75,84.73,124,52,Reorder
STORE-04,PROD-1190,Grocery,7.0,54.0,6.0,28.37,211,73,Reorder
STORE-04,PROD-1191,Electronics,2.0,20.0,10.0,145.29,55,51,Reorder
STORE-04,PROD-1192,Grocery,5.333333333333333,88.33333333333333,6.666666666666667,37.24,166,66,Monitor
STORE-04,PROD-1193,Health,3.5,52.0,8.5,49.94,102,62,Reorder
STORE-04,PROD-1194,Apparel,14.0,198.5,5.0,112.36,453,105,Monitor
STORE-04,PROD-1195,Grocery,29.0,400.0,5.0,127.01,945,194,Monitor
STORE-04,PROD-1196,Seasonal,2.5,45.0,8.5,29.6,71,50,Reorder
STORE-04,PROD-1197,Household,4.5,72.0,4.0,96.28,144,35,Monitor
STORE-04,PROD-1198,Household,3.0,29.0,8.5,28.96,96,56,Reorder
STORE-04,PROD-1199,Grocery,15.0,141.33333333333334,6.666666666666667,35.51,463,148,Reorder
STORE-04,PROD-1200,Seasonal,3.4,40.4,7.6,64.83,100,55,Reorder
STORE-04,PROD-1201,Health,3.0,32.0,6.0,61.92,99,40,Reorder
STORE-04,PROD-1202,Apparel,2.0,12.0,3.0,16.69,61,15,Reorder
STORE-04,PROD-1203,Grocery,10.0,0.0,7.0,57.6,280,112,Reorder
STORE-04,PROD-1204,Household,4.0,73.0,3.0,47.2,122,24,Monitor
STORE-04,PROD-1205,Grocery,6.5,98.0,7.75,78.69,181,89,Monitor
STORE-04,PROD-1206,Grocery,6.333333333333333,146.66666666666666,4.333333333333333,85.91000000000001,195,49,Monitor
STORE-04,PROD-1207,Household,20.666666666666668,345.0,9.666666666666666,138.84,631,281,Monitor
STORE-04,PROD-1208,Household,15.0,201.0,5.0,76.3,504,111,Monitor
STORE-04,PROD-1209,Health,8.5,208.0,8.5,74.75,253,119,Monitor
STORE-04,PROD-1211,Seasonal,13.666666666666666,186.0,9.0,89.45,496,185,Monitor
STORE-04,PROD-1212,Grocery,5.0,37.0,10.0,95.89,160,94,Reorder
STORE-04,PROD-1213,Grocery,15.666666666666666,110.66666666666667,8.0,92.40000000000002,451,184,Reorder
STORE-04,PROD-1214,Seasonal,4.666666666666667,81.33333333333333,6.666666666666667,31.12,124,60,Monitor
STORE-04,PROD-1215,Household,24.0,295.0,6.75,56.19,742,223,Monitor
STORE-04,PROD-1216,Grocery,14.5,215.0,9.5,160.1,419,205,Monitor
STORE-04,PROD-1217,Seasonal,3.3333333333333335,60.333333333333336,4.333333333333333,53.95000000000001,111,31,Monitor
STORE-04,PROD-1218,Health,10.0,199.0,5.0,101.44,282,80,Monitor
STORE-04,PROD-1219,Household,3.3333333333333335,55.0,8.0,68.24,110,57,Reorder
STORE-04,PROD-1221,Grocery,23.0,93.0,10.0,93.14,687,318,Reorder
STORE-04,PROD-1222,Health,17.0,253.75,8.0,47.86,547,197,Monitor
STORE-04,PROD-1223,Grocery,18.0,246.25,6.0,41.43,561,155,Monitor
STORE-04,PROD-1224,Household,13.5,174.5,7.0,38.73,451,142,Monitor
STORE-04,PROD-1225,Household,6.0,77.0,5.0,28.72,195,54,Monitor
STORE-04,PROD-1226,Grocery,5.4,84.0,6.8,99.88,160,68,Monitor
STORE-04,PROD-1227,Health,4.5,38.0,3.0,31.9,134,26,Monitor
STORE-04,PROD-1228,Household,10.0,143.0,3.0,41.12,327,48,Monitor
STORE-04,PROD-1229,Grocery,11.666666666666666,103.66666666666667,4.333333333333333,133.03,330,78,Monitor
STORE-04,PROD-1230,Grocery,21.666666666666668,187.33333333333334,5.0,45.49,661,151,Monitor
STORE-04,PROD-1231,Electronics,9.5,137.5,3.0,263.32,316,46,Monitor
STORE-04,PROD-1232,Electronics,3.0,32.42857142857143,6.571428571428571,318.71999999999997,84,43,Reorder
STORE-04,PROD-1233,Grocery,18.75,312.75,5.25,85.89,542,140,Monitor
STORE-04,PROD-1234,Household,8.833333333333334,140.5,7.333333333333333,103.48,268,106,Monitor
STORE-04,PROD-1236,Household,12.0,94.5,6.0,21.16,388,111,Reorder
STORE-04,PROD-1237,Household,8.5,122.0,4.5,86.77,269,63,Monitor
STORE-04,PROD-1238,Health,11.0,120.0,6.75,112.56,315,116,Monitor
STORE-04,PROD-1239,Household,16.333333333333332,218.33333333333334,8.0,37.87,464,191,Monitor
STORE-04,PROD-1240,Grocery,15.0,160.5,9.0,101.91,422,200,Reorder
STORE-04,PROD-1242,Apparel,6.666666666666667,109.33333333333333,8.333333333333334,47.82,191,97,Monitor
STORE-04,PROD-1243,Household,19.0,190.5,10.5,108.67,652,284,Reorder
STORE-04,PROD-1244,Health,4.0,42.2,4.6,124.89000000000001,121,37,Monitor
STORE-04,PROD-1245,Grocery,17.0,276.0,8.25,19.92,555,203,Monitor
STORE-04,PROD-1246,Household,10.0,75.0,10.5,20.19,298,168,Reorder
STORE-04,PROD-1247,Grocery,35.0,526.0,4.0,73.68,1183,183,Monitor
STORE-04,PROD-1248,Health,19.25,327.0,6.0,78.62,571,164,Monitor
STORE-04,PROD-1249,Household,10.0,170.0,12.0,118.68,318,192,Reorder
